code	isolate	temp_C	replicate	axis	dpi	col_diam_mm	
TN264.25.2.2	TN264	25	2	2	5	84	
TN270.25.2.1	TN270	25	2	1	5	84	
TN270.25.2.2	TN270	25	2	2	5	84	
TN279.25.2.1	TN279	25	2	1	5	84	
TN279.25.2.2	TN279	25	2	2	5	84	
TN280.25.2.1	TN280	25	2	1	5	84	
TN280.25.2.2	TN280	25	2	2	5	84	
TN380.25.2.1	TN380	25	2	1	5	63.16	
TN380.25.2.2	TN380	25	2	2	5	63.44	
TN4.25.2.1	TN4	25	2	1	5	84	
TN4.25.2.2	TN4	25	2	2	5	84	
TN501.25.2.1	TN501	25	2	1	5	84	
TN501.25.2.2	TN501	25	2	2	5	84	
TN550.25.2.1	TN550	25	2	1	5	84	
TN550.25.2.2	TN550	25	2	2	5	84	
W12-6.25.2.1	W12-6	25	2	1	5	84	
W12-6.25.2.2	W12-6	25	2	2	5	84	
W23.25.2.1	W23	25	2	1	5	84	
W23.25.2.2	W23	25	2	2	5	84	
W3-5.25.2.1	W3-5	25	2	1	5	84	
W3-5.25.2.2	W3-5	25	2	2	5	84	
Dm13.30.1.1	Dm13	30	1	1	5	84	
Dm13.30.1.2	Dm13	30	1	2	5	84	
Et12.30.1.1	Et12	30	1	1	5	84	
Et12.30.1.2	Et12	30	1	2	5	84	
Et14.30.1.1	Et14	30	1	1	5	84	
Et14.30.1.2	Et14	30	1	2	5	84	
Et17.30.1.1	Et17	30	1	1	5	84	
Et17.30.1.2	Et17	30	1	2	5	84	
Et18.30.1.1	Et18	30	1	1	5	84	
Et18.30.1.2	Et18	30	1	2	5	84	
IN12-4.30.1.1	IN12-4	30	1	1	5	84	
IN12-4.30.1.2	IN12-4	30	1	2	5	84	
IN12-8-3.30.1.1	IN12-8-3	30	1	1	5	84	
IN12-8-3.30.1.2	IN12-8-3	30	1	2	5	84	
IN12-9-4.30.1.1	IN12-9-4	30	1	1	5	84	
IN12-9-4.30.1.2	IN12-9-4	30	1	2	5	84	
IN12-9-6.30.1.1	IN12-9-6	30	1	1	5	84	
IN12-9-6.30.1.2	IN12-9-6	30	1	2	5	84	
IN12-PO-3.30.1.1	IN12-PO-3	30	1	1	5	84	
IN12-PO-3.30.1.2	IN12-PO-3	30	1	2	5	84	
Md10.30.1.1	Md10	30	1	1	5	84	
Md10.30.1.2	Md10	30	1	2	5	84	
Md3.30.1.1	Md3	30	1	1	5	84	
Md3.30.1.2	Md3	30	1	2	5	84	
Md5.30.1.1	Md5	30	1	1	5	84	
Md5.30.1.2	Md5	30	1	2	5	84	
Md6.30.1.1	Md6	30	1	1	5	84	
Md6.30.1.2	Md6	30	1	2	5	84	
Md7.30.1.1	Md7	30	1	1	5	84	
Md7.30.1.2	Md7	30	1	2	5	84	
MP144.30.1.1	MP144	30	1	1	5	84	
MP144.30.1.2	MP144	30	1	2	5	84	
MP220.30.1.1	MP220	30	1	1	5	84	
MP220.30.1.2	MP220	30	1	2	5	84	
MP223.30.1.1	MP223	30	1	1	5	84	
MP223.30.1.2	MP223	30	1	2	5	84	
MP249.30.1.1	MP249	30	1	1	5	84	
MP249.30.1.2	MP249	30	1	2	5	84	
MP250.30.1.1	MP250	30	1	1	5	84	
MP250.30.1.2	MP250	30	1	2	5	84	
MP258.30.1.1	MP258	30	1	1	5	84	
MP258.30.1.2	MP258	30	1	2	5	84	
TN262.30.1.1	TN262	30	1	1	5	84	
TN262.30.1.2	TN262	30	1	2	5	84	
TN264.30.1.1	TN264	30	1	1	5	84	
TN264.30.1.2	TN264	30	1	2	5	84	
TN270.30.1.1	TN270	30	1	1	5	84	
TN270.30.1.2	TN270	30	1	2	5	84	
TN279.30.1.1	TN279	30	1	1	5	84	
TN279.30.1.2	TN279	30	1	2	5	84	
TN280.30.1.1	TN280	30	1	1	5	84	
TN280.30.1.2	TN280	30	1	2	5	84	
TN380.30.1.1	TN380	30	1	1	5	83.08	
TN380.30.1.2	TN380	30	1	2	5	83.39	
TN4.30.1.1	TN4	30	1	1	5	84	
TN4.30.1.2	TN4	30	1	2	5	84	
TN501.30.1.1	TN501	30	1	1	5	84	
TN501.30.1.2	TN501	30	1	2	5	84	
TN550.30.1.1	TN550	30	1	1	5	84	
TN550.30.1.2	TN550	30	1	2	5	84	
W12-6.30.1.1	W12-6	30	1	1	5	84	
W12-6.30.1.2	W12-6	30	1	2	5	84	
W23.30.1.1	W23	30	1	1	5	84	
W23.30.1.2	W23	30	1	2	5	84	
W3-5.30.1.1	W3-5	30	1	1	5	84	
W3-5.30.1.2	W3-5	30	1	2	5	84	
Dm13.30.2.1	Dm13	30	2	1	5	84	
Dm13.30.2.2	Dm13	30	2	2	5	84	
Et12.30.2.1	Et12	30	2	1	5	84	
Et12.30.2.2	Et12	30	2	2	5	84	
Et14.30.2.1	Et14	30	2	1	5	84	
Et14.30.2.2	Et14	30	2	2	5	84	
Et17.30.2.1	Et17	30	2	1	5	84	
Et17.30.2.2	Et17	30	2	2	5	84	
Et18.30.2.1	Et18	30	2	1	5	84	
Et18.30.2.2	Et18	30	2	2	5	84	
IN12-4.30.2.1	IN12-4	30	2	1	5	84	
IN12-4.30.2.2	IN12-4	30	2	2	5	84	
IN12-8-3.30.2.1	IN12-8-3	30	2	1	5	84	
IN12-8-3.30.2.2	IN12-8-3	30	2	2	5	84	
IN12-9-4.30.2.1	IN12-9-4	30	2	1	5	84	
IN12-9-4.30.2.2	IN12-9-4	30	2	2	5	84	
IN12-9-6.30.2.1	IN12-9-6	30	2	1	5	84	
IN12-9-6.30.2.2	IN12-9-6	30	2	2	5	84	
IN12-PO-3.30.2.1	IN12-PO-3	30	2	1	5	84	
IN12-PO-3.30.2.2	IN12-PO-3	30	2	2	5	84	
Md10.30.2.1	Md10	30	2	1	5	84	
Md10.30.2.2	Md10	30	2	2	5	84	
Md3.30.2.1	Md3	30	2	1	5	84	
Md3.30.2.2	Md3	30	2	2	5	84	
Md5.30.2.1	Md5	30	2	1	5	84	
Md5.30.2.2	Md5	30	2	2	5	84	
Md6.30.2.1	Md6	30	2	1	5	84	
Md6.30.2.2	Md6	30	2	2	5	84	
Md7.30.2.1	Md7	30	2	1	5	84	
Md7.30.2.2	Md7	30	2	2	5	84	
MP144.30.2.1	MP144	30	2	1	5	84	
MP144.30.2.2	MP144	30	2	2	5	84	
MP220.30.2.1	MP220	30	2	1	5	84	
MP220.30.2.2	MP220	30	2	2	5	84	
MP223.30.2.1	MP223	30	2	1	5	84	
MP223.30.2.2	MP223	30	2	2	5	84	
MP249.30.2.1	MP249	30	2	1	5	84	
MP249.30.2.2	MP249	30	2	2	5	84	
MP250.30.2.1	MP250	30	2	1	5	84	
MP250.30.2.2	MP250	30	2	2	5	84	
MP258.30.2.1	MP258	30	2	1	5	84	
MP258.30.2.2	MP258	30	2	2	5	84	
TN262.30.2.1	TN262	30	2	1	5	84	
TN262.30.2.2	TN262	30	2	2	5	84	
TN264.30.2.1	TN264	30	2	1	5	84	
TN264.30.2.2	TN264	30	2	2	5	84	
TN270.30.2.1	TN270	30	2	1	5	84	
TN270.30.2.2	TN270	30	2	2	5	84	
TN279.30.2.1	TN279	30	2	1	5	84	
TN279.30.2.2	TN279	30	2	2	5	84	
TN280.30.2.1	TN280	30	2	1	5	84	
TN280.30.2.2	TN280	30	2	2	5	84	
TN380.30.2.1	TN380	30	2	1	5	82.44	
TN380.30.2.2	TN380	30	2	2	5	82.93	
TN4.30.2.1	TN4	30	2	1	5	84	
TN4.30.2.2	TN4	30	2	2	5	84	
TN501.30.2.1	TN501	30	2	1	5	47.08	
TN501.30.2.2	TN501	30	2	2	5	47.82	
TN550.30.2.1	TN550	30	2	1	5	84	
TN550.30.2.2	TN550	30	2	2	5	84	
W12-6.30.2.1	W12-6	30	2	1	5	84	
W12-6.30.2.2	W12-6	30	2	2	5	84	
W23.30.2.1	W23	30	2	1	5	84	
W23.30.2.2	W23	30	2	2	5	84	
W3-5.30.2.1	W3-5	30	2	1	5	84	
W3-5.30.2.2	W3-5	30	2	2	5	84	
Dm13.35.1.1	Dm13	35	1	1	5	84	
Dm13.35.1.2	Dm13	35	1	2	5	84	
Et12.35.1.1	Et12	35	1	1	5	84	
Et12.35.1.2	Et12	35	1	2	5	84	
Et14.35.1.1	Et14	35	1	1	5	84	
Et14.35.1.2	Et14	35	1	2	5	84	
Et17.35.1.1	Et17	35	1	1	5	84	
Et17.35.1.2	Et17	35	1	2	5	84	
Et18.35.1.1	Et18	35	1	1	5	84	
Et18.35.1.2	Et18	35	1	2	5	84	
IN12-4.35.1.1	IN12-4	35	1	1	5	84	
IN12-4.35.1.2	IN12-4	35	1	2	5	84	
IN12-8-3.35.1.1	IN12-8-3	35	1	1	5	84	
IN12-8-3.35.1.2	IN12-8-3	35	1	2	5	84	
IN12-9-4.35.1.1	IN12-9-4	35	1	1	5	84	
IN12-9-4.35.1.2	IN12-9-4	35	1	2	5	84	
IN12-9-6.35.1.1	IN12-9-6	35	1	1	5	84	
IN12-9-6.35.1.2	IN12-9-6	35	1	2	5	84	
IN12-PO-3.35.1.1	IN12-PO-3	35	1	1	5	84	
IN12-PO-3.35.1.2	IN12-PO-3	35	1	2	5	84	
Md10.35.1.1	Md10	35	1	1	5	84	
Md10.35.1.2	Md10	35	1	2	5	84	
Md3.35.1.1	Md3	35	1	1	5	84	
Md3.35.1.2	Md3	35	1	2	5	84	
Md5.35.1.1	Md5	35	1	1	5	84	
Md5.35.1.2	Md5	35	1	2	5	84	
Md6.35.1.1	Md6	35	1	1	5	84	
Md6.35.1.2	Md6	35	1	2	5	84	
Md7.35.1.1	Md7	35	1	1	5	84	
Md7.35.1.2	Md7	35	1	2	5	84	
MP144.35.1.1	MP144	35	1	1	5	84	
MP144.35.1.2	MP144	35	1	2	5	84	
MP220.35.1.1	MP220	35	1	1	5	84	
MP220.35.1.2	MP220	35	1	2	5	84	
MP223.35.1.1	MP223	35	1	1	5	84	
MP223.35.1.2	MP223	35	1	2	5	84	
MP249.35.1.1	MP249	35	1	1	5	84	
MP249.35.1.2	MP249	35	1	2	5	84	
MP250.35.1.1	MP250	35	1	1	5	84	
MP250.35.1.2	MP250	35	1	2	5	84	
MP258.35.1.1	MP258	35	1	1	5	84	
MP258.35.1.2	MP258	35	1	2	5	84	
TN262.35.1.1	TN262	35	1	1	5	84	
TN262.35.1.2	TN262	35	1	2	5	84	
TN264.35.1.1	TN264	35	1	1	5	84	
TN264.35.1.2	TN264	35	1	2	5	84	
TN270.35.1.1	TN270	35	1	1	5	84	
TN270.35.1.2	TN270	35	1	2	5	84	
TN279.35.1.1	TN279	35	1	1	5	84	
TN279.35.1.2	TN279	35	1	2	5	84	
TN280.35.1.1	TN280	35	1	1	5	84	
TN280.35.1.2	TN280	35	1	2	5	84	
TN380.35.1.1	TN380	35	1	1	5	84	
TN380.35.1.2	TN380	35	1	2	5	84	
TN4.35.1.1	TN4	35	1	1	5	84	
TN4.35.1.2	TN4	35	1	2	5	84	
TN501.35.1.1	TN501	35	1	1	5	84	
TN501.35.1.2	TN501	35	1	2	5	84	
TN550.35.1.1	TN550	35	1	1	5	84	
TN550.35.1.2	TN550	35	1	2	5	84	
W12-6.35.1.1	W12-6	35	1	1	5	84	
W12-6.35.1.2	W12-6	35	1	2	5	84	
W23.35.1.1	W23	35	1	1	5	84	
W23.35.1.2	W23	35	1	2	5	84	
W3-5.35.1.1	W3-5	35	1	1	5	84	
W3-5.35.1.2	W3-5	35	1	2	5	84	
Dm13.35.2.1	Dm13	35	2	1	5	84	
Dm13.35.2.2	Dm13	35	2	2	5	84	
Et12.35.2.1	Et12	35	2	1	5	84	
Et12.35.2.2	Et12	35	2	2	5	84	
Et14.35.2.1	Et14	35	2	1	5	84	
Et14.35.2.2	Et14	35	2	2	5	84	
Et17.35.2.1	Et17	35	2	1	5	84	
Et17.35.2.2	Et17	35	2	2	5	84	
Et18.35.2.1	Et18	35	2	1	5	84	
Et18.35.2.2	Et18	35	2	2	5	84	
IN12-4.35.2.1	IN12-4	35	2	1	5	84	
IN12-4.35.2.2	IN12-4	35	2	2	5	84	
IN12-8-3.35.2.1	IN12-8-3	35	2	1	5	84	
IN12-8-3.35.2.2	IN12-8-3	35	2	2	5	84	
IN12-9-4.35.2.1	IN12-9-4	35	2	1	5	84	
IN12-9-4.35.2.2	IN12-9-4	35	2	2	5	84	
IN12-9-6.35.2.1	IN12-9-6	35	2	1	5	84	
IN12-9-6.35.2.2	IN12-9-6	35	2	2	5	84	
IN12-PO-3.35.2.1	IN12-PO-3	35	2	1	5	84	
IN12-PO-3.35.2.2	IN12-PO-3	35	2	2	5	84	
Md10.35.2.1	Md10	35	2	1	5	84	
Md10.35.2.2	Md10	35	2	2	5	84	
Md3.35.2.1	Md3	35	2	1	5	84	
Md3.35.2.2	Md3	35	2	2	5	84	
Md5.35.2.1	Md5	35	2	1	5	84	
Md5.35.2.2	Md5	35	2	2	5	84	
Md6.35.2.1	Md6	35	2	1	5	84	
Md6.35.2.2	Md6	35	2	2	5	84	
Md7.35.2.1	Md7	35	2	1	5	84	
Md7.35.2.2	Md7	35	2	2	5	84	
MP144.35.2.1	MP144	35	2	1	5	84	
MP144.35.2.2	MP144	35	2	2	5	84	
MP220.35.2.1	MP220	35	2	1	5	84	
MP220.35.2.2	MP220	35	2	2	5	84	
MP223.35.2.1	MP223	35	2	1	5	84	
MP223.35.2.2	MP223	35	2	2	5	84	
MP249.35.2.1	MP249	35	2	1	5	84	
MP249.35.2.2	MP249	35	2	2	5	84	
MP250.35.2.1	MP250	35	2	1	5	84	
MP250.35.2.2	MP250	35	2	2	5	84	
MP258.35.2.1	MP258	35	2	1	5	84	
MP258.35.2.2	MP258	35	2	2	5	84	
TN262.35.2.1	TN262	35	2	1	5	84	
TN262.35.2.2	TN262	35	2	2	5	84	
TN264.35.2.1	TN264	35	2	1	5	84	
TN264.35.2.2	TN264	35	2	2	5	84	
TN270.35.2.1	TN270	35	2	1	5	84	
TN270.35.2.2	TN270	35	2	2	5	84	
TN279.35.2.1	TN279	35	2	1	5	84	
TN279.35.2.2	TN279	35	2	2	5	84	
TN280.35.2.1	TN280	35	2	1	5	84	
TN280.35.2.2	TN280	35	2	2	5	84	
TN380.35.2.1	TN380	35	2	1	5	84	
TN380.35.2.2	TN380	35	2	2	5	84	
TN4.35.2.1	TN4	35	2	1	5	84	
TN4.35.2.2	TN4	35	2	2	5	84	
TN501.35.2.1	TN501	35	2	1	5	84	
TN501.35.2.2	TN501	35	2	2	5	84	
TN550.35.2.1	TN550	35	2	1	5	84	
TN550.35.2.2	TN550	35	2	2	5	84	
W12-6.35.2.1	W12-6	35	2	1	5	84	
W12-6.35.2.2	W12-6	35	2	2	5	84	
W23.35.2.1	W23	35	2	1	5	84	
W23.35.2.2	W23	35	2	2	5	84	
W3-5.35.2.1	W3-5	35	2	1	5	84	
W3-5.35.2.2	W3-5	35	2	2	5	84	
Dm13.40.1.1	Dm13	40	1	1	5	77.26	
Dm13.40.1.2	Dm13	40	1	2	5	79.44	
Et12.40.1.1	Et12	40	1	1	5	84	
Et12.40.1.2	Et12	40	1	2	5	84	
Et14.40.1.1	Et14	40	1	1	5	84	
Et14.40.1.2	Et14	40	1	2	5	84	
Et17.40.1.1	Et17	40	1	1	5	56.56	
Et17.40.1.2	Et17	40	1	2	5	48.05	
Et18.40.1.1	Et18	40	1	1	5	84	
Et18.40.1.2	Et18	40	1	2	5	84	
IN12-4.40.1.1	IN12-4	40	1	1	5	84	
IN12-4.40.1.2	IN12-4	40	1	2	5	84	
IN12-8-3.40.1.1	IN12-8-3	40	1	1	5	81.06	
IN12-8-3.40.1.2	IN12-8-3	40	1	2	5	80.75	
IN12-9-4.40.1.1	IN12-9-4	40	1	1	5	33.45	
IN12-9-4.40.1.2	IN12-9-4	40	1	2	5	35.09	
IN12-9-6.40.1.1	IN12-9-6	40	1	1	5	78.85	
IN12-9-6.40.1.2	IN12-9-6	40	1	2	5	76.4	
IN12-PO-3.40.1.1	IN12-PO-3	40	1	1	5	51.32	
IN12-PO-3.40.1.2	IN12-PO-3	40	1	2	5	50.67	
Md10.40.1.1	Md10	40	1	1	5	84	
Md10.40.1.2	Md10	40	1	2	5	84	
Md3.40.1.1	Md3	40	1	1	5	84	
Md3.40.1.2	Md3	40	1	2	5	84	
Md5.40.1.1	Md5	40	1	1	5	49.22	
Md5.40.1.2	Md5	40	1	2	5	49.46	
Md6.40.1.1	Md6	40	1	1	5	84	
Md6.40.1.2	Md6	40	1	2	5	84	
Md7.40.1.1	Md7	40	1	1	5	84	
Md7.40.1.2	Md7	40	1	2	5	84	
MP144.40.1.1	MP144	40	1	1	5	36.17	
MP144.40.1.2	MP144	40	1	2	5	39.23	
MP220.40.1.1	MP220	40	1	1	5	84	
MP220.40.1.2	MP220	40	1	2	5	84	
MP223.40.1.1	MP223	40	1	1	5	54.64	
MP223.40.1.2	MP223	40	1	2	5	52.51	
MP249.40.1.1	MP249	40	1	1	5	71.49	
MP249.40.1.2	MP249	40	1	2	5	71.14	
MP250.40.1.1	MP250	40	1	1	5	61.45	
MP250.40.1.2	MP250	40	1	2	5	61.82	
MP258.40.1.1	MP258	40	1	1	5	62.16	
MP258.40.1.2	MP258	40	1	2	5	61.48	
TN262.40.1.1	TN262	40	1	1	5	68.38	
TN262.40.1.2	TN262	40	1	2	5	68.84	
TN264.40.1.1	TN264	40	1	1	5	67.2	
TN264.40.1.2	TN264	40	1	2	5	66.19	
TN270.40.1.1	TN270	40	1	1	5	84	
TN270.40.1.2	TN270	40	1	2	5	84	
TN279.40.1.1	TN279	40	1	1	5	84	
TN279.40.1.2	TN279	40	1	2	5	84	
TN280.40.1.1	TN280	40	1	1	5	84	
TN280.40.1.2	TN280	40	1	2	5	84	
TN380.40.1.1	TN380	40	1	1	5	84	
TN380.40.1.2	TN380	40	1	2	5	84	
TN4.40.1.1	TN4	40	1	1	5	84	
TN4.40.1.2	TN4	40	1	2	5	84	
TN501.40.1.1	TN501	40	1	1	5	57.09	
TN501.40.1.2	TN501	40	1	2	5	57.79	
TN550.40.1.1	TN550	40	1	1	5	70.52	
TN550.40.1.2	TN550	40	1	2	5	65.68	
W12-6.40.1.1	W12-6	40	1	1	5	40.49	
W12-6.40.1.2	W12-6	40	1	2	5	39.71	
W23.40.1.1	W23	40	1	1	5	67.17	
W23.40.1.2	W23	40	1	2	5	60.17	
W3-5.40.1.1	W3-5	40	1	1	5	37.97	
W3-5.40.1.2	W3-5	40	1	2	5	36.97	
Dm13.40.2.1	Dm13	40	2	1	5	84	
Dm13.40.2.2	Dm13	40	2	2	5	84	
Et12.40.2.1	Et12	40	2	1	5	84	
Et12.40.2.2	Et12	40	2	2	5	84	
Et14.40.2.1	Et14	40	2	1	5	84	
Et14.40.2.2	Et14	40	2	2	5	84	
Et17.40.2.1	Et17	40	2	1	5	84	
Et17.40.2.2	Et17	40	2	2	5	84	
Et18.40.2.1	Et18	40	2	1	5	84	
Et18.40.2.2	Et18	40	2	2	5	84	
IN12-4.40.2.1	IN12-4	40	2	1	5	84	
IN12-4.40.2.2	IN12-4	40	2	2	5	84	
IN12-8-3.40.2.1	IN12-8-3	40	2	1	5	84	
IN12-8-3.40.2.2	IN12-8-3	40	2	2	5	84	
IN12-9-4.40.2.1	IN12-9-4	40	2	1	5	35.37	
IN12-9-4.40.2.2	IN12-9-4	40	2	2	5	35.01	
IN12-9-6.40.2.1	IN12-9-6	40	2	1	5	84	
IN12-9-6.40.2.2	IN12-9-6	40	2	2	5	84	
IN12-PO-3.40.2.1	IN12-PO-3	40	2	1	5	78.07	
IN12-PO-3.40.2.2	IN12-PO-3	40	2	2	5	77.96	
Md10.40.2.1	Md10	40	2	1	5	84	
Md10.40.2.2	Md10	40	2	2	5	84	
Md3.40.2.1	Md3	40	2	1	5	84	
Md3.40.2.2	Md3	40	2	2	5	84	
Md5.40.2.1	Md5	40	2	1	5	84	
Md5.40.2.2	Md5	40	2	2	5	84	
Md6.40.2.1	Md6	40	2	1	5	84	
Md6.40.2.2	Md6	40	2	2	5	84	
Md7.40.2.1	Md7	40	2	1	5	84	
Md7.40.2.2	Md7	40	2	2	5	84	
MP144.40.2.1	MP144	40	2	1	5	33.2	
MP144.40.2.2	MP144	40	2	2	5	31.14	
MP220.40.2.1	MP220	40	2	1	5	84	
MP220.40.2.2	MP220	40	2	2	5	84	
MP223.40.2.1	MP223	40	2	1	5	38.94	
MP223.40.2.2	MP223	40	2	2	5	39.71	
MP249.40.2.1	MP249	40	2	1	5	74.1	
MP249.40.2.2	MP249	40	2	2	5	73.32	
MP250.40.2.1	MP250	40	2	1	5	68.91	
MP250.40.2.2	MP250	40	2	2	5	66.8	
MP258.40.2.1	MP258	40	2	1	5	69.88	
MP258.40.2.2	MP258	40	2	2	5	70.42	
TN262.40.2.1	TN262	40	2	1	5	84	
TN262.40.2.2	TN262	40	2	2	5	84	
TN264.40.2.1	TN264	40	2	1	5	57.57	
TN264.40.2.2	TN264	40	2	2	5	55.47	
TN270.40.2.1	TN270	40	2	1	5	78.44	
TN270.40.2.2	TN270	40	2	2	5	77.14	
TN279.40.2.1	TN279	40	2	1	5	84	
TN279.40.2.2	TN279	40	2	2	5	84	
TN280.40.2.1	TN280	40	2	1	5	84	
TN280.40.2.2	TN280	40	2	2	5	84	
TN380.40.2.1	TN380	40	2	1	5	84	
TN380.40.2.2	TN380	40	2	2	5	84	
TN4.40.2.1	TN4	40	2	1	5	84	
TN4.40.2.2	TN4	40	2	2	5	84	
TN501.40.2.1	TN501	40	2	1	5	70.59	
TN501.40.2.2	TN501	40	2	2	5	71.93	
TN550.40.2.1	TN550	40	2	1	5	84	
TN550.40.2.2	TN550	40	2	2	5	84	
W12-6.40.2.1	W12-6	40	2	1	5	30.47	
W12-6.40.2.2	W12-6	40	2	2	5	34.01	
W23.40.2.1	W23	40	2	1	5	66.24	
W23.40.2.2	W23	40	2	2	5	59.88	
W3-5.40.2.1	W3-5	40	2	1	5	31.82	
W3-5.40.2.2	W3-5	40	2	2	5	32.42	
Dm13.15.1.1	Dm13	15	1	1	6	74.38	
Dm13.15.1.2	Dm13	15	1	2	6	76.32	
Et12.15.1.1	Et12	15	1	1	6	75.95	
Et12.15.1.2	Et12	15	1	2	6	71.72	
Et14.15.1.1	Et14	15	1	1	6	67.56	
Et14.15.1.2	Et14	15	1	2	6	68.33	
Et17.15.1.1	Et17	15	1	1	6	71.84	
Et17.15.1.2	Et17	15	1	2	6	74.62	
Et18.15.1.1	Et18	15	1	1	6	71.91	
Et18.15.1.2	Et18	15	1	2	6	71.91	
IN12-4.15.1.1	IN12-4	15	1	1	6	65.98	
IN12-4.15.1.2	IN12-4	15	1	2	6	65.28	
IN12-8-3.15.1.1	IN12-8-3	15	1	1	6	76.46	
IN12-8-3.15.1.2	IN12-8-3	15	1	2	6	76.71	
IN12-9-4.15.1.1	IN12-9-4	15	1	1	6	77.65	
IN12-9-4.15.1.2	IN12-9-4	15	1	2	6	77.65	
IN12-9-6.15.1.1	IN12-9-6	15	1	1	6	66.78	
IN12-9-6.15.1.2	IN12-9-6	15	1	2	6	69.61	
IN12-PO-3.15.1.1	IN12-PO-3	15	1	1	6	65.82	
IN12-PO-3.15.1.2	IN12-PO-3	15	1	2	6	65.61	
Md10.15.1.1	Md10	15	1	1	6	63.65	
Md10.15.1.2	Md10	15	1	2	6	64.1	
Md3.15.1.1	Md3	15	1	1	6	63	
Md3.15.1.2	Md3	15	1	2	6	62.5	
Md5.15.1.1	Md5	15	1	1	6	70.58	
Md5.15.1.2	Md5	15	1	2	6	72.54	
Md6.15.1.1	Md6	15	1	1	6	68.33	
Md6.15.1.2	Md6	15	1	2	6	67.68	
Md7.15.1.1	Md7	15	1	1	6	64.69	
Md7.15.1.2	Md7	15	1	2	6	66.56	
MP144.15.1.1	MP144	15	1	1	6	55.45	
MP144.15.1.2	MP144	15	1	2	6	56.42	
MP220.15.1.1	MP220	15	1	1	6	65.23	
MP220.15.1.2	MP220	15	1	2	6	66.29	
MP223.15.1.1	MP223	15	1	1	6	53.35	
MP223.15.1.2	MP223	15	1	2	6	50.75	
MP249.15.1.1	MP249	15	1	1	6	63.25	
MP249.15.1.2	MP249	15	1	2	6	61.46	
MP250.15.1.1	MP250	15	1	1	6	70.18	
MP250.15.1.2	MP250	15	1	2	6	71.08	
MP258.15.1.1	MP258	15	1	1	6	79.84	
MP258.15.1.2	MP258	15	1	2	6	79.84	
TN262.15.1.1	TN262	15	1	1	6	69.48	
TN262.15.1.2	TN262	15	1	2	6	66.63	
TN264.15.1.1	TN264	15	1	1	6	76.47	
TN264.15.1.2	TN264	15	1	2	6	74.07	
TN270.15.1.1	TN270	15	1	1	6	80.34	
TN270.15.1.2	TN270	15	1	2	6	80.26	
TN279.15.1.1	TN279	15	1	1	6	67.39	
TN279.15.1.2	TN279	15	1	2	6	69.71	
TN280.15.1.1	TN280	15	1	1	6	61.56	
TN280.15.1.2	TN280	15	1	2	6	63.03	
TN380.15.1.1	TN380	15	1	1	6	55.89	
TN380.15.1.2	TN380	15	1	2	6	62.02	
TN4.15.1.1	TN4	15	1	1	6	59.01	
TN4.15.1.2	TN4	15	1	2	6	59.18	
TN501.15.1.1	TN501	15	1	1	6	42.85	
TN501.15.1.2	TN501	15	1	2	6	44.09	
TN550.15.1.1	TN550	15	1	1	6	65.96	
TN550.15.1.2	TN550	15	1	2	6	68.1	
W12-6.15.1.1	W12-6	15	1	1	6	68.8	
W12-6.15.1.2	W12-6	15	1	2	6	66.96	
W23.15.1.1	W23	15	1	1	6	74.51	
W23.15.1.2	W23	15	1	2	6	75.36	
W3-5.15.1.1	W3-5	15	1	1	6	73.65	
W3-5.15.1.2	W3-5	15	1	2	6	67.47	
Dm13.15.2.1	Dm13	15	2	1	6	74.36	
Dm13.15.2.2	Dm13	15	2	2	6	77.12	
Et12.15.2.1	Et12	15	2	1	6	77.31	
Et12.15.2.2	Et12	15	2	2	6	74.96	
Et14.15.2.1	Et14	15	2	1	6	69.4	
Et14.15.2.2	Et14	15	2	2	6	70.32	
Et17.15.2.1	Et17	15	2	1	6	74.34	
Et17.15.2.2	Et17	15	2	2	6	74.34	
Et18.15.2.1	Et18	15	2	1	6	70.29	
Et18.15.2.2	Et18	15	2	2	6	69.83	
IN12-4.15.2.1	IN12-4	15	2	1	6	63.53	
IN12-4.15.2.2	IN12-4	15	2	2	6	63.53	
IN12-8-3.15.2.1	IN12-8-3	15	2	1	6	76.52	
IN12-8-3.15.2.2	IN12-8-3	15	2	2	6	79.17	
IN12-9-4.15.2.1	IN12-9-4	15	2	1	6	81.26	
IN12-9-4.15.2.2	IN12-9-4	15	2	2	6	80.13	
IN12-9-6.15.2.1	IN12-9-6	15	2	1	6	75.13	
IN12-9-6.15.2.2	IN12-9-6	15	2	2	6	70.34	
IN12-PO-3.15.2.1	IN12-PO-3	15	2	1	6	67.8	
IN12-PO-3.15.2.2	IN12-PO-3	15	2	2	6	69.16	
Md10.15.2.1	Md10	15	2	1	6	63.82	
Md10.15.2.2	Md10	15	2	2	6	62.54	
Md3.15.2.1	Md3	15	2	1	6	66.18	
Md3.15.2.2	Md3	15	2	2	6	64.71	
Md5.15.2.1	Md5	15	2	1	6	68.6	
Md5.15.2.2	Md5	15	2	2	6	70.05	
Md6.15.2.1	Md6	15	2	1	6	70.15	
Md6.15.2.2	Md6	15	2	2	6	71.88	
Md7.15.2.1	Md7	15	2	1	6	64.19	
Md7.15.2.2	Md7	15	2	2	6	64.73	
MP144.15.2.1	MP144	15	2	1	6	56.41	
MP144.15.2.2	MP144	15	2	2	6	55.79	
MP220.15.2.1	MP220	15	2	1	6	64.75	
MP220.15.2.2	MP220	15	2	2	6	65.13	
MP223.15.2.1	MP223	15	2	1	6	51.74	
