code	isolate	temp_C	replicate	axis	dpi	col_diam_mm_corr
W3-5.30.2.2	W3-5	30	2	2	7	78
Dm13.35.1.1	Dm13	35	1	1	7	78
Dm13.35.1.2	Dm13	35	1	2	7	78
Et12.35.1.1	Et12	35	1	1	7	78
Et12.35.1.2	Et12	35	1	2	7	78
Et14.35.1.1	Et14	35	1	1	7	78
Et14.35.1.2	Et14	35	1	2	7	78
Et17.35.1.1	Et17	35	1	1	7	78
Et17.35.1.2	Et17	35	1	2	7	78
Et18.35.1.1	Et18	35	1	1	7	78
Et18.35.1.2	Et18	35	1	2	7	78
IN12-4.35.1.1	IN12-4	35	1	1	7	78
IN12-4.35.1.2	IN12-4	35	1	2	7	78
IN12-8-3.35.1.1	IN12-8-3	35	1	1	7	78
IN12-8-3.35.1.2	IN12-8-3	35	1	2	7	78
IN12-9-4.35.1.1	IN12-9-4	35	1	1	7	78
IN12-9-4.35.1.2	IN12-9-4	35	1	2	7	78
IN12-9-6.35.1.1	IN12-9-6	35	1	1	7	78
IN12-9-6.35.1.2	IN12-9-6	35	1	2	7	78
IN12-PO-3.35.1.1	IN12-PO-3	35	1	1	7	78
IN12-PO-3.35.1.2	IN12-PO-3	35	1	2	7	78
Md10.35.1.1	Md10	35	1	1	7	78
Md10.35.1.2	Md10	35	1	2	7	78
Md3.35.1.1	Md3	35	1	1	7	78
Md3.35.1.2	Md3	35	1	2	7	78
Md5.35.1.1	Md5	35	1	1	7	78
Md5.35.1.2	Md5	35	1	2	7	78
Md6.35.1.1	Md6	35	1	1	7	78
Md6.35.1.2	Md6	35	1	2	7	78
Md7.35.1.1	Md7	35	1	1	7	78
Md7.35.1.2	Md7	35	1	2	7	78
MP144.35.1.1	MP144	35	1	1	7	78
MP144.35.1.2	MP144	35	1	2	7	78
MP220.35.1.1	MP220	35	1	1	7	78
MP220.35.1.2	MP220	35	1	2	7	78
MP223.35.1.1	MP223	35	1	1	7	78
MP223.35.1.2	MP223	35	1	2	7	78
MP249.35.1.1	MP249	35	1	1	7	78
MP249.35.1.2	MP249	35	1	2	7	78
MP250.35.1.1	MP250	35	1	1	7	78
MP250.35.1.2	MP250	35	1	2	7	78
MP258.35.1.1	MP258	35	1	1	7	78
MP258.35.1.2	MP258	35	1	2	7	78
TN262.35.1.1	TN262	35	1	1	7	78
TN262.35.1.2	TN262	35	1	2	7	78
TN264.35.1.1	TN264	35	1	1	7	78
TN264.35.1.2	TN264	35	1	2	7	78
TN270.35.1.1	TN270	35	1	1	7	78
TN270.35.1.2	TN270	35	1	2	7	78
TN279.35.1.1	TN279	35	1	1	7	78
TN279.35.1.2	TN279	35	1	2	7	78
TN280.35.1.1	TN280	35	1	1	7	78
TN280.35.1.2	TN280	35	1	2	7	78
TN380.35.1.1	TN380	35	1	1	7	78
TN380.35.1.2	TN380	35	1	2	7	78
TN4.35.1.1	TN4	35	1	1	7	78
TN4.35.1.2	TN4	35	1	2	7	78
TN501.35.1.1	TN501	35	1	1	7	78
TN501.35.1.2	TN501	35	1	2	7	78
TN550.35.1.1	TN550	35	1	1	7	78
TN550.35.1.2	TN550	35	1	2	7	78
W12-6.35.1.1	W12-6	35	1	1	7	78
W12-6.35.1.2	W12-6	35	1	2	7	78
W23.35.1.1	W23	35	1	1	7	78
W23.35.1.2	W23	35	1	2	7	78
W3-5.35.1.1	W3-5	35	1	1	7	78
W3-5.35.1.2	W3-5	35	1	2	7	78
Dm13.35.2.1	Dm13	35	2	1	7	78
Dm13.35.2.2	Dm13	35	2	2	7	78
Et12.35.2.1	Et12	35	2	1	7	78
Et12.35.2.2	Et12	35	2	2	7	78
Et14.35.2.1	Et14	35	2	1	7	78
Et14.35.2.2	Et14	35	2	2	7	78
Et17.35.2.1	Et17	35	2	1	7	78
Et17.35.2.2	Et17	35	2	2	7	78
Et18.35.2.1	Et18	35	2	1	7	78
Et18.35.2.2	Et18	35	2	2	7	78
IN12-4.35.2.1	IN12-4	35	2	1	7	78
IN12-4.35.2.2	IN12-4	35	2	2	7	78
IN12-8-3.35.2.1	IN12-8-3	35	2	1	7	78
IN12-8-3.35.2.2	IN12-8-3	35	2	2	7	78
IN12-9-4.35.2.1	IN12-9-4	35	2	1	7	78
IN12-9-4.35.2.2	IN12-9-4	35	2	2	7	78
IN12-9-6.35.2.1	IN12-9-6	35	2	1	7	78
IN12-9-6.35.2.2	IN12-9-6	35	2	2	7	78
IN12-PO-3.35.2.1	IN12-PO-3	35	2	1	7	78
IN12-PO-3.35.2.2	IN12-PO-3	35	2	2	7	78
Md10.35.2.1	Md10	35	2	1	7	78
Md10.35.2.2	Md10	35	2	2	7	78
Md3.35.2.1	Md3	35	2	1	7	78
Md3.35.2.2	Md3	35	2	2	7	78
Md5.35.2.1	Md5	35	2	1	7	78
Md5.35.2.2	Md5	35	2	2	7	78
Md6.35.2.1	Md6	35	2	1	7	78
Md6.35.2.2	Md6	35	2	2	7	78
Md7.35.2.1	Md7	35	2	1	7	78
Md7.35.2.2	Md7	35	2	2	7	78
MP144.35.2.1	MP144	35	2	1	7	78
MP144.35.2.2	MP144	35	2	2	7	78
MP220.35.2.1	MP220	35	2	1	7	78
MP220.35.2.2	MP220	35	2	2	7	78
MP223.35.2.1	MP223	35	2	1	7	78
MP223.35.2.2	MP223	35	2	2	7	78
MP249.35.2.1	MP249	35	2	1	7	78
MP249.35.2.2	MP249	35	2	2	7	78
MP250.35.2.1	MP250	35	2	1	7	78
MP250.35.2.2	MP250	35	2	2	7	78
MP258.35.2.1	MP258	35	2	1	7	78
MP258.35.2.2	MP258	35	2	2	7	78
TN262.35.2.1	TN262	35	2	1	7	78
TN262.35.2.2	TN262	35	2	2	7	78
TN264.35.2.1	TN264	35	2	1	7	78
TN264.35.2.2	TN264	35	2	2	7	78
TN270.35.2.1	TN270	35	2	1	7	78
TN270.35.2.2	TN270	35	2	2	7	78
TN279.35.2.1	TN279	35	2	1	7	78
TN279.35.2.2	TN279	35	2	2	7	78
TN280.35.2.1	TN280	35	2	1	7	78
TN280.35.2.2	TN280	35	2	2	7	78
TN380.35.2.1	TN380	35	2	1	7	78
TN380.35.2.2	TN380	35	2	2	7	78
TN4.35.2.1	TN4	35	2	1	7	78
TN4.35.2.2	TN4	35	2	2	7	78
TN501.35.2.1	TN501	35	2	1	7	78
TN501.35.2.2	TN501	35	2	2	7	78
TN550.35.2.1	TN550	35	2	1	7	78
TN550.35.2.2	TN550	35	2	2	7	78
W12-6.35.2.1	W12-6	35	2	1	7	78
W12-6.35.2.2	W12-6	35	2	2	7	78
W23.35.2.1	W23	35	2	1	7	78
W23.35.2.2	W23	35	2	2	7	78
W3-5.35.2.1	W3-5	35	2	1	7	78
W3-5.35.2.2	W3-5	35	2	2	7	78
Dm13.40.1.1	Dm13	40	1	1	7	72.69
Dm13.40.1.2	Dm13	40	1	2	7	75.61
Et12.40.1.1	Et12	40	1	1	7	78
Et12.40.1.2	Et12	40	1	2	7	78
Et14.40.1.1	Et14	40	1	1	7	78
Et14.40.1.2	Et14	40	1	2	7	78
Et17.40.1.1	Et17	40	1	1	7	63.69
Et17.40.1.2	Et17	40	1	2	7	58.11
Et18.40.1.1	Et18	40	1	1	7	78
Et18.40.1.2	Et18	40	1	2	7	78
IN12-4.40.1.1	IN12-4	40	1	1	7	78
IN12-4.40.1.2	IN12-4	40	1	2	7	78
IN12-8-3.40.1.1	IN12-8-3	40	1	1	7	78
IN12-8-3.40.1.2	IN12-8-3	40	1	2	7	78
IN12-9-4.40.1.1	IN12-9-4	40	1	1	7	29.38
IN12-9-4.40.1.2	IN12-9-4	40	1	2	7	30.23
IN12-9-6.40.1.1	IN12-9-6	40	1	1	7	75.79
IN12-9-6.40.1.2	IN12-9-6	40	1	2	7	75.31
IN12-PO-3.40.1.1	IN12-PO-3	40	1	1	7	43.41
IN12-PO-3.40.1.2	IN12-PO-3	40	1	2	7	43.71
Md10.40.1.1	Md10	40	1	1	7	78
Md10.40.1.2	Md10	40	1	2	7	78
Md3.40.1.1	Md3	40	1	1	7	78
Md3.40.1.2	Md3	40	1	2	7	78
Md5.40.1.1	Md5	40	1	1	7	59.38
Md5.40.1.2	Md5	40	1	2	7	60.36
Md6.40.1.1	Md6	40	1	1	7	78
Md6.40.1.2	Md6	40	1	2	7	78
Md7.40.1.1	Md7	40	1	1	7	78
Md7.40.1.2	Md7	40	1	2	7	78
MP144.40.1.1	MP144	40	1	1	7	41.2
MP144.40.1.2	MP144	40	1	2	7	44.88
MP220.40.1.1	MP220	40	1	1	7	78
MP220.40.1.2	MP220	40	1	2	7	78
MP223.40.1.1	MP223	40	1	1	7	49.17
MP223.40.1.2	MP223	40	1	2	7	46.76
MP249.40.1.1	MP249	40	1	1	7	73.66
MP249.40.1.2	MP249	40	1	2	7	74.64
MP250.40.1.1	MP250	40	1	1	7	64.23
MP250.40.1.2	MP250	40	1	2	7	66.49
MP258.40.1.1	MP258	40	1	1	7	56.3
MP258.40.1.2	MP258	40	1	2	7	59.24
TN262.40.1.1	TN262	40	1	1	7	65.73
TN262.40.1.2	TN262	40	1	2	7	66.19
TN264.40.1.1	TN264	40	1	1	7	71.21
TN264.40.1.2	TN264	40	1	2	7	69.84
TN270.40.1.1	TN270	40	1	1	7	78
TN270.40.1.2	TN270	40	1	2	7	78
TN279.40.1.1	TN279	40	1	1	7	78
TN279.40.1.2	TN279	40	1	2	7	78
TN280.40.1.1	TN280	40	1	1	7	78
TN280.40.1.2	TN280	40	1	2	7	78
TN380.40.1.1	TN380	40	1	1	7	78
TN380.40.1.2	TN380	40	1	2	7	78
TN4.40.1.1	TN4	40	1	1	7	78
TN4.40.1.2	TN4	40	1	2	7	78
TN501.40.1.1	TN501	40	1	1	7	71.39
TN501.40.1.2	TN501	40	1	2	7	73.21
TN550.40.1.1	TN550	40	1	1	7	78
TN550.40.1.2	TN550	40	1	2	7	78
W12-6.40.1.1	W12-6	40	1	1	7	36.15
W12-6.40.1.2	W12-6	40	1	2	7	36.36
W23.40.1.1	W23	40	1	1	7	59.23
W23.40.1.2	W23	40	1	2	7	61.39
W3-5.40.1.1	W3-5	40	1	1	7	32.84
W3-5.40.1.2	W3-5	40	1	2	7	33.34
Dm13.40.2.1	Dm13	40	2	1	7	78
Dm13.40.2.2	Dm13	40	2	2	7	78
Et12.40.2.1	Et12	40	2	1	7	78
Et12.40.2.2	Et12	40	2	2	7	78
Et14.40.2.1	Et14	40	2	1	7	78
Et14.40.2.2	Et14	40	2	2	7	78
Et17.40.2.1	Et17	40	2	1	7	78
Et17.40.2.2	Et17	40	2	2	7	78
Et18.40.2.1	Et18	40	2	1	7	78
Et18.40.2.2	Et18	40	2	2	7	78
IN12-4.40.2.1	IN12-4	40	2	1	7	78
IN12-4.40.2.2	IN12-4	40	2	2	7	78
IN12-8-3.40.2.1	IN12-8-3	40	2	1	7	78
IN12-8-3.40.2.2	IN12-8-3	40	2	2	7	78
IN12-9-4.40.2.1	IN12-9-4	40	2	1	7	28.75
IN12-9-4.40.2.2	IN12-9-4	40	2	2	7	29.46
IN12-9-6.40.2.1	IN12-9-6	40	2	1	7	78
IN12-9-6.40.2.2	IN12-9-6	40	2	2	7	78
IN12-PO-3.40.2.1	IN12-PO-3	40	2	1	7	72.65
IN12-PO-3.40.2.2	IN12-PO-3	40	2	2	7	73.76
Md10.40.2.1	Md10	40	2	1	7	78
Md10.40.2.2	Md10	40	2	2	7	78
Md3.40.2.1	Md3	40	2	1	7	78
Md3.40.2.2	Md3	40	2	2	7	78
Md5.40.2.1	Md5	40	2	1	7	78
Md5.40.2.2	Md5	40	2	2	7	78
Md6.40.2.1	Md6	40	2	1	7	78
Md6.40.2.2	Md6	40	2	2	7	78
Md7.40.2.1	Md7	40	2	1	7	78
Md7.40.2.2	Md7	40	2	2	7	78
MP144.40.2.1	MP144	40	2	1	7	32.48
MP144.40.2.2	MP144	40	2	2	7	30.42
MP220.40.2.1	MP220	40	2	1	7	78
MP220.40.2.2	MP220	40	2	2	7	78
MP223.40.2.1	MP223	40	2	1	7	31.36
MP223.40.2.2	MP223	40	2	2	7	33.44
MP249.40.2.1	MP249	40	2	1	7	76.5
MP249.40.2.2	MP249	40	2	2	7	72.01
MP250.40.2.1	MP250	40	2	1	7	70.83
MP250.40.2.2	MP250	40	2	2	7	67.02
MP258.40.2.1	MP258	40	2	1	7	66.82
MP258.40.2.2	MP258	40	2	2	7	65.68
TN262.40.2.1	TN262	40	2	1	7	78
TN262.40.2.2	TN262	40	2	2	7	78
TN264.40.2.1	TN264	40	2	1	7	54.77
TN264.40.2.2	TN264	40	2	2	7	51.24
TN270.40.2.1	TN270	40	2	1	7	75.31
TN270.40.2.2	TN270	40	2	2	7	74.83
TN279.40.2.1	TN279	40	2	1	7	78
TN279.40.2.2	TN279	40	2	2	7	78
TN280.40.2.1	TN280	40	2	1	7	78
TN280.40.2.2	TN280	40	2	2	7	78
TN380.40.2.1	TN380	40	2	1	7	78
TN380.40.2.2	TN380	40	2	2	7	78
TN4.40.2.1	TN4	40	2	1	7	78
TN4.40.2.2	TN4	40	2	2	7	78
TN501.40.2.1	TN501	40	2	1	7	78
TN501.40.2.2	TN501	40	2	2	7	78
TN550.40.2.1	TN550	40	2	1	7	78
TN550.40.2.2	TN550	40	2	2	7	78
W12-6.40.2.1	W12-6	40	2	1	7	25.51
W12-6.40.2.2	W12-6	40	2	2	7	27.84
W23.40.2.1	W23	40	2	1	7	62.92
W23.40.2.2	W23	40	2	2	7	63.56
W3-5.40.2.1	W3-5	40	2	1	7	26.64
W3-5.40.2.2	W3-5	40	2	2	7	26.1
Dm13.15.1.1	Dm13	15	1	1	0	0
Dm13.15.1.2	Dm13	15	1	2	0	0
Et12.15.1.1	Et12	15	1	1	0	0
Et12.15.1.2	Et12	15	1	2	0	0
Et14.15.1.1	Et14	15	1	1	0	0
Et14.15.1.2	Et14	15	1	2	0	0
Et17.15.1.1	Et17	15	1	1	0	0
Et17.15.1.2	Et17	15	1	2	0	0
Et18.15.1.1	Et18	15	1	1	0	0
Et18.15.1.2	Et18	15	1	2	0	0
IN12-4.15.1.1	IN12-4	15	1	1	0	0
IN12-4.15.1.2	IN12-4	15	1	2	0	0
IN12-8-3.15.1.1	IN12-8-3	15	1	1	0	0
IN12-8-3.15.1.2	IN12-8-3	15	1	2	0	0
IN12-9-4.15.1.1	IN12-9-4	15	1	1	0	0
IN12-9-4.15.1.2	IN12-9-4	15	1	2	0	0
IN12-9-6.15.1.1	IN12-9-6	15	1	1	0	0
IN12-9-6.15.1.2	IN12-9-6	15	1	2	0	0
IN12-PO-3.15.1.1	IN12-PO-3	15	1	1	0	0
IN12-PO-3.15.1.2	IN12-PO-3	15	1	2	0	0
Md10.15.1.1	Md10	15	1	1	0	0
Md10.15.1.2	Md10	15	1	2	0	0
Md3.15.1.1	Md3	15	1	1	0	0
Md3.15.1.2	Md3	15	1	2	0	0
Md5.15.1.1	Md5	15	1	1	0	0
Md5.15.1.2	Md5	15	1	2	0	0
Md6.15.1.1	Md6	15	1	1	0	0
Md6.15.1.2	Md6	15	1	2	0	0
Md7.15.1.1	Md7	15	1	1	0	0
Md7.15.1.2	Md7	15	1	2	0	0
MP144.15.1.1	MP144	15	1	1	0	0
MP144.15.1.2	MP144	15	1	2	0	0
MP220.15.1.1	MP220	15	1	1	0	0
MP220.15.1.2	MP220	15	1	2	0	0
MP223.15.1.1	MP223	15	1	1	0	0
MP223.15.1.2	MP223	15	1	2	0	0
MP249.15.1.1	MP249	15	1	1	0	0
MP249.15.1.2	MP249	15	1	2	0	0
MP250.15.1.1	MP250	15	1	1	0	0
MP250.15.1.2	MP250	15	1	2	0	0
MP258.15.1.1	MP258	15	1	1	0	0
MP258.15.1.2	MP258	15	1	2	0	0
TN262.15.1.1	TN262	15	1	1	0	0
TN262.15.1.2	TN262	15	1	2	0	0
TN264.15.1.1	TN264	15	1	1	0	0
TN264.15.1.2	TN264	15	1	2	0	0
TN270.15.1.1	TN270	15	1	1	0	0
TN270.15.1.2	TN270	15	1	2	0	0
TN279.15.1.1	TN279	15	1	1	0	0
TN279.15.1.2	TN279	15	1	2	0	0
TN280.15.1.1	TN280	15	1	1	0	0
TN280.15.1.2	TN280	15	1	2	0	0
TN380.15.1.1	TN380	15	1	1	0	0
TN380.15.1.2	TN380	15	1	2	0	0
TN4.15.1.1	TN4	15	1	1	0	0
TN4.15.1.2	TN4	15	1	2	0	0
TN501.15.1.1	TN501	15	1	1	0	0
TN501.15.1.2	TN501	15	1	2	0	0
TN550.15.1.1	TN550	15	1	1	0	0
TN550.15.1.2	TN550	15	1	2	0	0
W12-6.15.1.1	W12-6	15	1	1	0	0
W12-6.15.1.2	W12-6	15	1	2	0	0
W23.15.1.1	W23	15	1	1	0	0
W23.15.1.2	W23	15	1	2	0	0
W3-5.15.1.1	W3-5	15	1	1	0	0
W3-5.15.1.2	W3-5	15	1	2	0	0
Dm13.15.2.1	Dm13	15	2	1	0	0
Dm13.15.2.2	Dm13	15	2	2	0	0
Et12.15.2.1	Et12	15	2	1	0	0
Et12.15.2.2	Et12	15	2	2	0	0
Et14.15.2.1	Et14	15	2	1	0	0
Et14.15.2.2	Et14	15	2	2	0	0
Et17.15.2.1	Et17	15	2	1	0	0
Et17.15.2.2	Et17	15	2	2	0	0
Et18.15.2.1	Et18	15	2	1	0	0
Et18.15.2.2	Et18	15	2	2	0	0
IN12-4.15.2.1	IN12-4	15	2	1	0	0
IN12-4.15.2.2	IN12-4	15	2	2	0	0
IN12-8-3.15.2.1	IN12-8-3	15	2	1	0	0
IN12-8-3.15.2.2	IN12-8-3	15	2	2	0	0
IN12-9-4.15.2.1	IN12-9-4	15	2	1	0	0
IN12-9-4.15.2.2	IN12-9-4	15	2	2	0	0
IN12-9-6.15.2.1	IN12-9-6	15	2	1	0	0
IN12-9-6.15.2.2	IN12-9-6	15	2	2	0	0
IN12-PO-3.15.2.1	IN12-PO-3	15	2	1	0	0
IN12-PO-3.15.2.2	IN12-PO-3	15	2	2	0	0
Md10.15.2.1	Md10	15	2	1	0	0
Md10.15.2.2	Md10	15	2	2	0	0
Md3.15.2.1	Md3	15	2	1	0	0
Md3.15.2.2	Md3	15	2	2	0	0
Md5.15.2.1	Md5	15	2	1	0	0
Md5.15.2.2	Md5	15	2	2	0	0
Md6.15.2.1	Md6	15	2	1	0	0
Md6.15.2.2	Md6	15	2	2	0	0
Md7.15.2.1	Md7	15	2	1	0	0
Md7.15.2.2	Md7	15	2	2	0	0
MP144.15.2.1	MP144	15	2	1	0	0
MP144.15.2.2	MP144	15	2	2	0	0
MP220.15.2.1	MP220	15	2	1	0	0
MP220.15.2.2	MP220	15	2	2	0	0
MP223.15.2.1	MP223	15	2	1	0	0
MP223.15.2.2	MP223	15	2	2	0	0
MP249.15.2.1	MP249	15	2	1	0	0
MP249.15.2.2	MP249	15	2	2	0	0
MP250.15.2.1	MP250	15	2	1	0	0
MP250.15.2.2	MP250	15	2	2	0	0
MP258.15.2.1	MP258	15	2	1	0	0
MP258.15.2.2	MP258	15	2	2	0	0
TN262.15.2.1	TN262	15	2	1	0	0
TN262.15.2.2	TN262	15	2	2	0	0
TN264.15.2.1	TN264	15	2	1	0	0
TN264.15.2.2	TN264	15	2	2	0	0
TN270.15.2.1	TN270	15	2	1	0	0
TN270.15.2.2	TN270	15	2	2	0	0
TN279.15.2.1	TN279	15	2	1	0	0
TN279.15.2.2	TN279	15	2	2	0	0
TN280.15.2.1	TN280	15	2	1	0	0
TN280.15.2.2	TN280	15	2	2	0	0
TN380.15.2.1	TN380	15	2	1	0	0
TN380.15.2.2	TN380	15	2	2	0	0
TN4.15.2.1	TN4	15	2	1	0	0
TN4.15.2.2	TN4	15	2	2	0	0
TN501.15.2.1	TN501	15	2	1	0	0
TN501.15.2.2	TN501	15	2	2	0	0
TN550.15.2.1	TN550	15	2	1	0	0
TN550.15.2.2	TN550	15	2	2	0	0
W12-6.15.2.1	W12-6	15	2	1	0	0
W12-6.15.2.2	W12-6	15	2	2	0	0
W23.15.2.1	W23	15	2	1	0	0
W23.15.2.2	W23	15	2	2	0	0
W3-5.15.2.1	W3-5	15	2	1	0	0
W3-5.15.2.2	W3-5	15	2	2	0	0
Dm13.20.1.1	Dm13	20	1	1	0	0
Dm13.20.1.2	Dm13	20	1	2	0	0
Et12.20.1.1	Et12	20	1	1	0	0
Et12.20.1.2	Et12	20	1	2	0	0
Et14.20.1.1	Et14	20	1	1	0	0
Et14.20.1.2	Et14	20	1	2	0	0
Et17.20.1.1	Et17	20	1	1	0	0
Et17.20.1.2	Et17	20	1	2	0	0
Et18.20.1.1	Et18	20	1	1	0	0
Et18.20.1.2	Et18	20	1	2	0	0
IN12-4.20.1.1	IN12-4	20	1	1	0	0
IN12-4.20.1.2	IN12-4	20	1	2	0	0
IN12-8-3.20.1.1	IN12-8-3	20	1	1	0	0
IN12-8-3.20.1.2	IN12-8-3	20	1	2	0	0
IN12-9-4.20.1.1	IN12-9-4	20	1	1	0	0
IN12-9-4.20.1.2	IN12-9-4	20	1	2	0	0
IN12-9-6.20.1.1	IN12-9-6	20	1	1	0	0
IN12-9-6.20.1.2	IN12-9-6	20	1	2	0	0
IN12-PO-3.20.1.1	IN12-PO-3	20	1	1	0	0
IN12-PO-3.20.1.2	IN12-PO-3	20	1	2	0	0
Md10.20.1.1	Md10	20	1	1	0	0
Md10.20.1.2	Md10	20	1	2	0	0
Md3.20.1.1	Md3	20	1	1	0	0
Md3.20.1.2	Md3	20	1	2	0	0
Md5.20.1.1	Md5	20	1	1	0	0
Md5.20.1.2	Md5	20	1	2	0	0
Md6.20.1.1	Md6	20	1	1	0	0
Md6.20.1.2	Md6	20	1	2	0	0
Md7.20.1.1	Md7	20	1	1	0	0
Md7.20.1.2	Md7	20	1	2	0	0
MP144.20.1.1	MP144	20	1	1	0	0
MP144.20.1.2	MP144	20	1	2	0	0
MP220.20.1.1	MP220	20	1	1	0	0
MP220.20.1.2	MP220	20	1	2	0	0
MP223.20.1.1	MP223	20	1	1	0	0
MP223.20.1.2	MP223	20	1	2	0	0
MP249.20.1.1	MP249	20	1	1	0	0
MP249.20.1.2	MP249	20	1	2	0	0
MP250.20.1.1	MP250	20	1	1	0	0
MP250.20.1.2	MP250	20	1	2	0	0
MP258.20.1.1	MP258	20	1	1	0	0
MP258.20.1.2	MP258	20	1	2	0	0
TN262.20.1.1	TN262	20	1	1	0	0
TN262.20.1.2	TN262	20	1	2	0	0
TN264.20.1.1	TN264	20	1	1	0	0
TN264.20.1.2	TN264	20	1	2	0	0
TN270.20.1.1	TN270	20	1	1	0	0
TN270.20.1.2	TN270	20	1	2	0	0
TN279.20.1.1	TN279	20	1	1	0	0
TN279.20.1.2	TN279	20	1	2	0	0
TN280.20.1.1	TN280	20	1	1	0	0
TN280.20.1.2	TN280	20	1	2	0	0
TN380.20.1.1	TN380	20	1	1	0	0
TN380.20.1.2	TN380	20	1	2	0	0
TN4.20.1.1	TN4	20	1	1	0	0
TN4.20.1.2	TN4	20	1	2	0	0
TN501.20.1.1	TN501	20	1	1	0	0
TN501.20.1.2	TN501	20	1	2	0	0
TN550.20.1.1	TN550	20	1	1	0	0
TN550.20.1.2	TN550	20	1	2	0	0
W12-6.20.1.1	W12-6	20	1	1	0	0
W12-6.20.1.2	W12-6	20	1	2	0	0
W23.20.1.1	W23	20	1	1	0	0
W23.20.1.2	W23	20	1	2	0	0
W3-5.20.1.1	W3-5	20	1	1	0	0
W3-5.20.1.2	W3-5	20	1	2	0	0
Dm13.20.2.1	Dm13	20	2	1	0	0
Dm13.20.2.2	Dm13	20	2	2	0	0
Et12.20.2.1	Et12	20	2	1	0	0
Et12.20.2.2	Et12	20	2	2	0	0
Et14.20.2.1	Et14	20	2	1	0	0
Et14.20.2.2	Et14	20	2	2	0	0
Et17.20.2.1	Et17	20	2	1	0	0
Et17.20.2.2	Et17	20	2	2	0	0
Et18.20.2.1	Et18	20	2	1	0	0
Et18.20.2.2	Et18	20	2	2	0	0
IN12-4.20.2.1	IN12-4	20	2	1	0	0
IN12-4.20.2.2	IN12-4	20	2	2	0	0
IN12-8-3.20.2.1	IN12-8-3	20	2	1	0	0
IN12-8-3.20.2.2	IN12-8-3	20	2	2	0	0
IN12-9-4.20.2.1	IN12-9-4	20	2	1	0	0
IN12-9-4.20.2.2	IN12-9-4	20	2	2	0	0
IN12-9-6.20.2.1	IN12-9-6	20	2	1	0	0
IN12-9-6.20.2.2	IN12-9-6	20	2	2	0	0
IN12-PO-3.20.2.1	IN12-PO-3	20	2	1	0	0
IN12-PO-3.20.2.2	IN12-PO-3	20	2	2	0	0
Md10.20.2.1	Md10	20	2	1	0	0
Md10.20.2.2	Md10	20	2	2	0	0
Md3.20.2.1	Md3	20	2	1	0	0
Md3.20.2.2	Md3	20	2	2	0	0
Md5.20.2.1	Md5	20	2	1	0	0
Md5.20.2.2	Md5	20	2	2	0	0
Md6.20.2.1	Md6	20	2	1	0	0
Md6.20.2.2	Md6	20	2	2	0	0
Md7.20.2.1	Md7	20	2	1	0	0
Md7.20.2.2	Md7	20	2	2	0	0
MP144.20.2.1	MP144	20	2	1	0	0
MP144.20.2.2	MP144	20	2	2	0	0
MP220.20.2.1	MP220	20	2	1	0	0
MP220.20.2.2	MP220	20	2	2	0	0
MP223.20.2.1	MP223	20	2	1	0	0
MP223.20.2.2	MP223	20	2	2	0	0
MP249.20.2.1	MP249	20	2	1	0	0
MP249.20.2.2	MP249	20	2	2	0	0
MP250.20.2.1	MP250	20	2	1	0	0
MP250.20.2.2	MP250	20	2	2	0	0
MP258.20.2.1	MP258	20	2	1	0	0
MP258.20.2.2	MP258	20	2	2	0	0
TN262.20.2.1	TN262	20	2	1	0	0
TN262.20.2.2	TN262	20	2	2	0	0
TN264.20.2.1	TN264	20	2	1	0	0
TN264.20.2.2	TN264	20	2	2	0	0
TN270.20.2.1	TN270	20	2	1	0	0
TN270.20.2.2	TN270	20	2	2	0	0
TN279.20.2.1	TN279	20	2	1	0	0
TN279.20.2.2	TN279	20	2	2	0	0
TN280.20.2.1	TN280	20	2	1	0	0
TN280.20.2.2	TN280	20	2	2	0	0
TN380.20.2.1	TN380	20	2	1	0	0
TN380.20.2.2	TN380	20	2	2	0	0
TN4.20.2.1	TN4	20	2	1	0	0
TN4.20.2.2	TN4	20	2	2	0	0
TN501.20.2.1	TN501	20	2	1	0	0
TN501.20.2.2	TN501	20	2	2	0	0
TN550.20.2.1	TN550	20	2	1	0	0
TN550.20.2.2	TN550	20	2	2	0	0
W12-6.20.2.1	W12-6	20	2	1	0	0
W12-6.20.2.2	W12-6	20	2	2	0	0
W23.20.2.1	W23	20	2	1	0	0
W23.20.2.2	W23	20	2	2	0	0
W3-5.20.2.1	W3-5	20	2	1	0	0
W3-5.20.2.2	W3-5	20	2	2	0	0
Dm13.25.1.1	Dm13	25	1	1	0	0
Dm13.25.1.2	Dm13	25	1	2	0	0
Et12.25.1.1	Et12	25	1	1	0	0
Et12.25.1.2	Et12	25	1	2	0	0
Et14.25.1.1	Et14	25	1	1	0	0
Et14.25.1.2	Et14	25	1	2	0	0
Et17.25.1.1	Et17	25	1	1	0	0
Et17.25.1.2	Et17	25	1	2	0	0
Et18.25.1.1	Et18	25	1	1	0	0
Et18.25.1.2	Et18	25	1	2	0	0
IN12-4.25.1.1	IN12-4	25	1	1	0	0
IN12-4.25.1.2	IN12-4	25	1	2	0	0
IN12-8-3.25.1.1	IN12-8-3	25	1	1	0	0
IN12-8-3.25.1.2	IN12-8-3	25	1	2	0	0
IN12-9-4.25.1.1	IN12-9-4	25	1	1	0	0
IN12-9-4.25.1.2	IN12-9-4	25	1	2	0	0
IN12-9-6.25.1.1	IN12-9-6	25	1	1	0	0
