code,isolate,temp_C,replicate,axis,hpi,hpi_corr,col_diam_mm_corr,region
W3-5.25.1.2,W3-5,25,1,2,67,67.25,69.44,north
Dm13.25.2.1,Dm13,25,2,1,67,75,78,north
Dm13.25.2.2,Dm13,25,2,2,67,75,78,north
Et12.25.2.1,Et12,25,2,1,67,74.75,78,north
Et12.25.2.2,Et12,25,2,2,67,74.75,78,north
Et14.25.2.1,Et14,25,2,1,67,74.5,78,north
Et14.25.2.2,Et14,25,2,2,67,74.5,78,north
Et17.25.2.1,Et17,25,2,1,67,74.25,78,north
Et17.25.2.2,Et17,25,2,2,67,74.25,78,north
Et18.25.2.1,Et18,25,2,1,67,74,78,north
Et18.25.2.2,Et18,25,2,2,67,74,78,north
IN12-4.25.2.1,IN12-4,25,2,1,67,73.75,76.65,north
IN12-4.25.2.2,IN12-4,25,2,2,67,73.75,78,north
IN12-8-3.25.2.1,IN12-8-3,25,2,1,67,73.5,78,north
IN12-8-3.25.2.2,IN12-8-3,25,2,2,67,73.5,78,north
IN12-9-4.25.2.1,IN12-9-4,25,2,1,67,73.25,78,north
IN12-9-4.25.2.2,IN12-9-4,25,2,2,67,73.25,78,north
IN12-9-6.25.2.1,IN12-9-6,25,2,1,67,73,76.51,north
IN12-9-6.25.2.2,IN12-9-6,25,2,2,67,73,77.18,north
IN12-PO-3.25.2.1,IN12-PO-3,25,2,1,67,72.75,78,north
IN12-PO-3.25.2.2,IN12-PO-3,25,2,2,67,72.75,78,north
Md10.25.2.1,Md10,25,2,1,67,72.5,76.57,north
Md10.25.2.2,Md10,25,2,2,67,72.5,77.49,north
Md3.25.2.1,Md3,25,2,1,67,72.25,70.95,north
Md3.25.2.2,Md3,25,2,2,67,72.25,69.98,north
Md5.25.2.1,Md5,25,2,1,67,72,78,north
Md5.25.2.2,Md5,25,2,2,67,72,78,north
Md6.25.2.1,Md6,25,2,1,67,71.75,78,north
Md6.25.2.2,Md6,25,2,2,67,71.75,78,north
Md7.25.2.1,Md7,25,2,1,67,71.5,78,north
Md7.25.2.2,Md7,25,2,2,67,71.5,78,north
MP144.25.2.1,MP144,25,2,1,67,71.25,68.21,south
MP144.25.2.2,MP144,25,2,2,67,71.25,67.87,south
MP220.25.2.1,MP220,25,2,1,67,71,74.46,south
MP220.25.2.2,MP220,25,2,2,67,71,75.57,south
MP223.25.2.1,MP223,25,2,1,67,70.75,65.2,south
MP223.25.2.2,MP223,25,2,2,67,70.75,63.32,south
MP249.25.2.1,MP249,25,2,1,67,70.5,78,south
MP249.25.2.2,MP249,25,2,2,67,70.5,78,south
MP250.25.2.1,MP250,25,2,1,67,70.25,78,south
MP250.25.2.2,MP250,25,2,2,67,70.25,78,south
MP258.25.2.1,MP258,25,2,1,67,70,77.65,south
MP258.25.2.2,MP258,25,2,2,67,70,78,south
TN262.25.2.1,TN262,25,2,1,67,69.75,74.91,south
TN262.25.2.2,TN262,25,2,2,67,69.75,72.63,south
TN264.25.2.1,TN264,25,2,1,67,69.5,78,south
TN264.25.2.2,TN264,25,2,2,67,69.5,78,south
TN270.25.2.1,TN270,25,2,1,67,69.25,78,south
TN270.25.2.2,TN270,25,2,2,67,69.25,78,south
TN279.25.2.1,TN279,25,2,1,67,69,78,south
TN279.25.2.2,TN279,25,2,2,67,69,78,south
TN280.25.2.1,TN280,25,2,1,67,68.75,78,south
TN280.25.2.2,TN280,25,2,2,67,68.75,78,south
TN380.25.2.1,TN380,25,2,1,67,68.5,41.81,south
TN380.25.2.2,TN380,25,2,2,67,68.5,40.39,south
TN4.25.2.1,TN4,25,2,1,67,67,71.41,south
TN4.25.2.2,TN4,25,2,2,67,67,71.96,south
TN501.25.2.1,TN501,25,2,1,67,68.25,48.81,south
TN501.25.2.2,TN501,25,2,2,67,68.25,48.24,south
TN550.25.2.1,TN550,25,2,1,67,68,78,south
TN550.25.2.2,TN550,25,2,2,67,68,78,south
W12-6.25.2.1,W12-6,25,2,1,67,67.75,78,north
W12-6.25.2.2,W12-6,25,2,2,67,67.75,78,north
W23.25.2.1,W23,25,2,1,67,67.5,78,north
W23.25.2.2,W23,25,2,2,67,67.5,78,north
W3-5.25.2.1,W3-5,25,2,1,67,67.25,69.85,north
W3-5.25.2.2,W3-5,25,2,2,67,67.25,69.67,north
Dm13.30.1.1,Dm13,30,1,1,64,72,78,north
Dm13.30.1.2,Dm13,30,1,2,64,72,78,north
Et12.30.1.1,Et12,30,1,1,64,71.75,78,north
Et12.30.1.2,Et12,30,1,2,64,71.75,78,north
Et14.30.1.1,Et14,30,1,1,64,71.5,78,north
Et14.30.1.2,Et14,30,1,2,64,71.5,78,north
Et17.30.1.1,Et17,30,1,1,64,71.25,78,north
Et17.30.1.2,Et17,30,1,2,64,71.25,78,north
Et18.30.1.1,Et18,30,1,1,64,71,78,north
Et18.30.1.2,Et18,30,1,2,64,71,78,north
IN12-4.30.1.1,IN12-4,30,1,1,64,70.75,78,north
IN12-4.30.1.2,IN12-4,30,1,2,64,70.75,78,north
IN12-8-3.30.1.1,IN12-8-3,30,1,1,64,70.5,78,north
IN12-8-3.30.1.2,IN12-8-3,30,1,2,64,70.5,78,north
IN12-9-4.30.1.1,IN12-9-4,30,1,1,64,70.25,78,north
IN12-9-4.30.1.2,IN12-9-4,30,1,2,64,70.25,78,north
IN12-9-6.30.1.1,IN12-9-6,30,1,1,64,70,78,north
IN12-9-6.30.1.2,IN12-9-6,30,1,2,64,70,78,north
IN12-PO-3.30.1.1,IN12-PO-3,30,1,1,64,69.75,78,north
IN12-PO-3.30.1.2,IN12-PO-3,30,1,2,64,69.75,78,north
Md10.30.1.1,Md10,30,1,1,64,69.5,78,north
Md10.30.1.2,Md10,30,1,2,64,69.5,78,north
Md3.30.1.1,Md3,30,1,1,64,69.25,78,north
Md3.30.1.2,Md3,30,1,2,64,69.25,78,north
Md5.30.1.1,Md5,30,1,1,64,69,78,north
Md5.30.1.2,Md5,30,1,2,64,69,78,north
Md6.30.1.1,Md6,30,1,1,64,68.75,78,north
Md6.30.1.2,Md6,30,1,2,64,68.75,78,north
Md7.30.1.1,Md7,30,1,1,64,68.5,78,north
Md7.30.1.2,Md7,30,1,2,64,68.5,78,north
MP144.30.1.1,MP144,30,1,1,64,68.25,72.22,south
MP144.30.1.2,MP144,30,1,2,64,68.25,72.5,south
MP220.30.1.1,MP220,30,1,1,64,68,78,south
MP220.30.1.2,MP220,30,1,2,64,68,78,south
MP223.30.1.1,MP223,30,1,1,64,67.75,69.89,south
MP223.30.1.2,MP223,30,1,2,64,67.75,71.72,south
MP249.30.1.1,MP249,30,1,1,64,67.5,78,south
MP249.30.1.2,MP249,30,1,2,64,67.5,78,south
MP250.30.1.1,MP250,30,1,1,64,67.25,78,south
MP250.30.1.2,MP250,30,1,2,64,67.25,78,south
MP258.30.1.1,MP258,30,1,1,64,67,78,south
MP258.30.1.2,MP258,30,1,2,64,67,78,south
TN262.30.1.1,TN262,30,1,1,64,66.75,78,south
TN262.30.1.2,TN262,30,1,2,64,66.75,78,south
TN264.30.1.1,TN264,30,1,1,64,66.5,78,south
TN264.30.1.2,TN264,30,1,2,64,66.5,78,south
TN270.30.1.1,TN270,30,1,1,64,66.25,78,south
TN270.30.1.2,TN270,30,1,2,64,66.25,78,south
TN279.30.1.1,TN279,30,1,1,64,66,78,south
TN279.30.1.2,TN279,30,1,2,64,66,78,south
TN280.30.1.1,TN280,30,1,1,64,65.75,78,south
TN280.30.1.2,TN280,30,1,2,64,65.75,78,south
TN380.30.1.1,TN380,30,1,1,64,65.5,53.75,south
TN380.30.1.2,TN380,30,1,2,64,65.5,54.96,south
TN4.30.1.1,TN4,30,1,1,64,64,78,south
TN4.30.1.2,TN4,30,1,2,64,64,78,south
TN501.30.1.1,TN501,30,1,1,64,65.25,51.65,south
TN501.30.1.2,TN501,30,1,2,64,65.25,52.88,south
TN550.30.1.1,TN550,30,1,1,64,65,78,south
TN550.30.1.2,TN550,30,1,2,64,65,78,south
W12-6.30.1.1,W12-6,30,1,1,64,64.75,78,north
W12-6.30.1.2,W12-6,30,1,2,64,64.75,78,north
W23.30.1.1,W23,30,1,1,64,64.5,78,north
W23.30.1.2,W23,30,1,2,64,64.5,78,north
W3-5.30.1.1,W3-5,30,1,1,64,64.25,78,north
W3-5.30.1.2,W3-5,30,1,2,64,64.25,78,north
Dm13.30.2.1,Dm13,30,2,1,64,72,78,north
Dm13.30.2.2,Dm13,30,2,2,64,72,78,north
Et12.30.2.1,Et12,30,2,1,64,71.75,78,north
Et12.30.2.2,Et12,30,2,2,64,71.75,78,north
Et14.30.2.1,Et14,30,2,1,64,71.5,78,north
Et14.30.2.2,Et14,30,2,2,64,71.5,78,north
Et17.30.2.1,Et17,30,2,1,64,71.25,78,north
Et17.30.2.2,Et17,30,2,2,64,71.25,78,north
Et18.30.2.1,Et18,30,2,1,64,71,78,north
Et18.30.2.2,Et18,30,2,2,64,71,78,north
IN12-4.30.2.1,IN12-4,30,2,1,64,70.75,78,north
IN12-4.30.2.2,IN12-4,30,2,2,64,70.75,78,north
IN12-8-3.30.2.1,IN12-8-3,30,2,1,64,70.5,78,north
IN12-8-3.30.2.2,IN12-8-3,30,2,2,64,70.5,78,north
IN12-9-4.30.2.1,IN12-9-4,30,2,1,64,70.25,78,north
IN12-9-4.30.2.2,IN12-9-4,30,2,2,64,70.25,78,north
IN12-9-6.30.2.1,IN12-9-6,30,2,1,64,70,78,north
IN12-9-6.30.2.2,IN12-9-6,30,2,2,64,70,78,north
IN12-PO-3.30.2.1,IN12-PO-3,30,2,1,64,69.75,78,north
IN12-PO-3.30.2.2,IN12-PO-3,30,2,2,64,69.75,78,north
Md10.30.2.1,Md10,30,2,1,64,69.5,78,north
Md10.30.2.2,Md10,30,2,2,64,69.5,78,north
Md3.30.2.1,Md3,30,2,1,64,69.25,78,north
Md3.30.2.2,Md3,30,2,2,64,69.25,78,north
Md5.30.2.1,Md5,30,2,1,64,69,78,north
Md5.30.2.2,Md5,30,2,2,64,69,78,north
Md6.30.2.1,Md6,30,2,1,64,68.75,78,north
Md6.30.2.2,Md6,30,2,2,64,68.75,78,north
Md7.30.2.1,Md7,30,2,1,64,68.5,78,north
Md7.30.2.2,Md7,30,2,2,64,68.5,78,north
MP144.30.2.1,MP144,30,2,1,64,68.25,73.97,south
MP144.30.2.2,MP144,30,2,2,64,68.25,72.31,south
MP220.30.2.1,MP220,30,2,1,64,68,78,south
MP220.30.2.2,MP220,30,2,2,64,68,78,south
MP223.30.2.1,MP223,30,2,1,64,67.75,72.18,south
MP223.30.2.2,MP223,30,2,2,64,67.75,75.16,south
MP249.30.2.1,MP249,30,2,1,64,67.5,78,south
MP249.30.2.2,MP249,30,2,2,64,67.5,78,south
MP250.30.2.1,MP250,30,2,1,64,67.25,78,south
MP250.30.2.2,MP250,30,2,2,64,67.25,78,south
MP258.30.2.1,MP258,30,2,1,64,67,78,south
MP258.30.2.2,MP258,30,2,2,64,67,78,south
TN262.30.2.1,TN262,30,2,1,64,66.75,78,south
TN262.30.2.2,TN262,30,2,2,64,66.75,78,south
TN264.30.2.1,TN264,30,2,1,64,66.5,78,south
TN264.30.2.2,TN264,30,2,2,64,66.5,78,south
TN270.30.2.1,TN270,30,2,1,64,66.25,78,south
TN270.30.2.2,TN270,30,2,2,64,66.25,78,south
TN279.30.2.1,TN279,30,2,1,64,66,78,south
TN279.30.2.2,TN279,30,2,2,64,66,78,south
TN280.30.2.1,TN280,30,2,1,64,65.75,78,south
TN280.30.2.2,TN280,30,2,2,64,65.75,78,south
TN380.30.2.1,TN380,30,2,1,64,65.5,51.08,south
TN380.30.2.2,TN380,30,2,2,64,65.5,52.19,south
TN4.30.2.1,TN4,30,2,1,64,64,78,south
TN4.30.2.2,TN4,30,2,2,64,64,78,south
TN501.30.2.1,TN501,30,2,1,64,65.25,25.86,south
TN501.30.2.2,TN501,30,2,2,64,65.25,32.07,south
TN550.30.2.1,TN550,30,2,1,64,65,78,south
TN550.30.2.2,TN550,30,2,2,64,65,78,south
W12-6.30.2.1,W12-6,30,2,1,64,64.75,78,north
W12-6.30.2.2,W12-6,30,2,2,64,64.75,78,north
W23.30.2.1,W23,30,2,1,64,64.5,78,north
W23.30.2.2,W23,30,2,2,64,64.5,78,north
W3-5.30.2.1,W3-5,30,2,1,64,64.25,78,north
W3-5.30.2.2,W3-5,30,2,2,64,64.25,78,north
Dm13.35.1.1,Dm13,35,1,1,64,72,78,north
Dm13.35.1.2,Dm13,35,1,2,64,72,78,north
Et12.35.1.1,Et12,35,1,1,64,71.75,78,north
Et12.35.1.2,Et12,35,1,2,64,71.75,78,north
Et14.35.1.1,Et14,35,1,1,64,71.5,78,north
Et14.35.1.2,Et14,35,1,2,64,71.5,78,north
Et17.35.1.1,Et17,35,1,1,64,71.25,78,north
Et17.35.1.2,Et17,35,1,2,64,71.25,78,north
Et18.35.1.1,Et18,35,1,1,64,71,78,north
Et18.35.1.2,Et18,35,1,2,64,71,78,north
IN12-4.35.1.1,IN12-4,35,1,1,64,70.75,78,north
IN12-4.35.1.2,IN12-4,35,1,2,64,70.75,78,north
IN12-8-3.35.1.1,IN12-8-3,35,1,1,64,70.5,78,north
IN12-8-3.35.1.2,IN12-8-3,35,1,2,64,70.5,78,north
IN12-9-4.35.1.1,IN12-9-4,35,1,1,64,70.25,78,north
IN12-9-4.35.1.2,IN12-9-4,35,1,2,64,70.25,78,north
IN12-9-6.35.1.1,IN12-9-6,35,1,1,64,70,78,north
IN12-9-6.35.1.2,IN12-9-6,35,1,2,64,70,78,north
IN12-PO-3.35.1.1,IN12-PO-3,35,1,1,64,69.75,78,north
IN12-PO-3.35.1.2,IN12-PO-3,35,1,2,64,69.75,78,north
Md10.35.1.1,Md10,35,1,1,64,69.5,78,north
Md10.35.1.2,Md10,35,1,2,64,69.5,78,north
Md3.35.1.1,Md3,35,1,1,64,69.25,78,north
Md3.35.1.2,Md3,35,1,2,64,69.25,78,north
Md5.35.1.1,Md5,35,1,1,64,69,78,north
Md5.35.1.2,Md5,35,1,2,64,69,78,north
Md6.35.1.1,Md6,35,1,1,64,68.75,78,north
Md6.35.1.2,Md6,35,1,2,64,68.75,78,north
Md7.35.1.1,Md7,35,1,1,64,68.5,78,north
Md7.35.1.2,Md7,35,1,2,64,68.5,78,north
MP144.35.1.1,MP144,35,1,1,64,68.25,78,south
MP144.35.1.2,MP144,35,1,2,64,68.25,78,south
MP220.35.1.1,MP220,35,1,1,64,68,78,south
MP220.35.1.2,MP220,35,1,2,64,68,78,south
MP223.35.1.1,MP223,35,1,1,64,67.75,78,south
MP223.35.1.2,MP223,35,1,2,64,67.75,74.86,south
MP249.35.1.1,MP249,35,1,1,64,67.5,78,south
MP249.35.1.2,MP249,35,1,2,64,67.5,78,south
MP250.35.1.1,MP250,35,1,1,64,67.25,78,south
MP250.35.1.2,MP250,35,1,2,64,67.25,78,south
MP258.35.1.1,MP258,35,1,1,64,67,78,south
MP258.35.1.2,MP258,35,1,2,64,67,78,south
TN262.35.1.1,TN262,35,1,1,64,66.75,78,south
TN262.35.1.2,TN262,35,1,2,64,66.75,78,south
TN264.35.1.1,TN264,35,1,1,64,66.5,78,south
TN264.35.1.2,TN264,35,1,2,64,66.5,78,south
TN270.35.1.1,TN270,35,1,1,64,66.25,78,south
TN270.35.1.2,TN270,35,1,2,64,66.25,78,south
TN279.35.1.1,TN279,35,1,1,64,66,78,south
TN279.35.1.2,TN279,35,1,2,64,66,78,south
TN280.35.1.1,TN280,35,1,1,64,65.75,78,south
TN280.35.1.2,TN280,35,1,2,64,65.75,78,south
TN380.35.1.1,TN380,35,1,1,64,65.5,78,south
TN380.35.1.2,TN380,35,1,2,64,65.5,78,south
TN4.35.1.1,TN4,35,1,1,64,64,78,south
TN4.35.1.2,TN4,35,1,2,64,64,78,south
TN501.35.1.1,TN501,35,1,1,64,65.25,51.6,south
TN501.35.1.2,TN501,35,1,2,64,65.25,50.72,south
TN550.35.1.1,TN550,35,1,1,64,65,78,south
TN550.35.1.2,TN550,35,1,2,64,65,78,south
W12-6.35.1.1,W12-6,35,1,1,64,64.75,78,north
W12-6.35.1.2,W12-6,35,1,2,64,64.75,78,north
W23.35.1.1,W23,35,1,1,64,64.5,78,north
W23.35.1.2,W23,35,1,2,64,64.5,78,north
W3-5.35.1.1,W3-5,35,1,1,64,64.25,78,north
W3-5.35.1.2,W3-5,35,1,2,64,64.25,78,north
Dm13.35.2.1,Dm13,35,2,1,64,72,78,north
Dm13.35.2.2,Dm13,35,2,2,64,72,78,north
Et12.35.2.1,Et12,35,2,1,64,71.75,78,north
Et12.35.2.2,Et12,35,2,2,64,71.75,78,north
Et14.35.2.1,Et14,35,2,1,64,71.5,78,north
Et14.35.2.2,Et14,35,2,2,64,71.5,78,north
Et17.35.2.1,Et17,35,2,1,64,71.25,78,north
Et17.35.2.2,Et17,35,2,2,64,71.25,78,north
Et18.35.2.1,Et18,35,2,1,64,71,78,north
Et18.35.2.2,Et18,35,2,2,64,71,78,north
IN12-4.35.2.1,IN12-4,35,2,1,64,70.75,78,north
IN12-4.35.2.2,IN12-4,35,2,2,64,70.75,78,north
IN12-8-3.35.2.1,IN12-8-3,35,2,1,64,70.5,78,north
IN12-8-3.35.2.2,IN12-8-3,35,2,2,64,70.5,78,north
IN12-9-4.35.2.1,IN12-9-4,35,2,1,64,70.25,78,north
IN12-9-4.35.2.2,IN12-9-4,35,2,2,64,70.25,78,north
IN12-9-6.35.2.1,IN12-9-6,35,2,1,64,70,78,north
IN12-9-6.35.2.2,IN12-9-6,35,2,2,64,70,78,north
IN12-PO-3.35.2.1,IN12-PO-3,35,2,1,64,69.75,78,north
IN12-PO-3.35.2.2,IN12-PO-3,35,2,2,64,69.75,78,north
Md10.35.2.1,Md10,35,2,1,64,69.5,78,north
Md10.35.2.2,Md10,35,2,2,64,69.5,78,north
Md3.35.2.1,Md3,35,2,1,64,69.25,78,north
Md3.35.2.2,Md3,35,2,2,64,69.25,78,north
Md5.35.2.1,Md5,35,2,1,64,69,78,north
Md5.35.2.2,Md5,35,2,2,64,69,78,north
Md6.35.2.1,Md6,35,2,1,64,68.75,78,north
Md6.35.2.2,Md6,35,2,2,64,68.75,78,north
Md7.35.2.1,Md7,35,2,1,64,68.5,78,north
Md7.35.2.2,Md7,35,2,2,64,68.5,78,north
MP144.35.2.1,MP144,35,2,1,64,68.25,78,south
MP144.35.2.2,MP144,35,2,2,64,68.25,78,south
MP220.35.2.1,MP220,35,2,1,64,68,78,south
MP220.35.2.2,MP220,35,2,2,64,68,78,south
MP223.35.2.1,MP223,35,2,1,64,67.75,78,south
MP223.35.2.2,MP223,35,2,2,64,67.75,76.83,south
MP249.35.2.1,MP249,35,2,1,64,67.5,78,south
MP249.35.2.2,MP249,35,2,2,64,67.5,78,south
MP250.35.2.1,MP250,35,2,1,64,67.25,78,south
MP250.35.2.2,MP250,35,2,2,64,67.25,78,south
MP258.35.2.1,MP258,35,2,1,64,67,78,south
MP258.35.2.2,MP258,35,2,2,64,67,78,south
TN262.35.2.1,TN262,35,2,1,64,66.75,78,south
TN262.35.2.2,TN262,35,2,2,64,66.75,78,south
TN264.35.2.1,TN264,35,2,1,64,66.5,78,south
TN264.35.2.2,TN264,35,2,2,64,66.5,78,south
TN270.35.2.1,TN270,35,2,1,64,66.25,78,south
TN270.35.2.2,TN270,35,2,2,64,66.25,78,south
TN279.35.2.1,TN279,35,2,1,64,66,78,south
TN279.35.2.2,TN279,35,2,2,64,66,78,south
TN280.35.2.1,TN280,35,2,1,64,65.75,78,south
TN280.35.2.2,TN280,35,2,2,64,65.75,78,south
TN380.35.2.1,TN380,35,2,1,64,65.5,78,south
TN380.35.2.2,TN380,35,2,2,64,65.5,78,south
TN4.35.2.1,TN4,35,2,1,64,64,78,south
TN4.35.2.2,TN4,35,2,2,64,64,78,south
TN501.35.2.1,TN501,35,2,1,64,65.25,55.56,south
TN501.35.2.2,TN501,35,2,2,64,65.25,52.54,south
TN550.35.2.1,TN550,35,2,1,64,65,78,south
TN550.35.2.2,TN550,35,2,2,64,65,78,south
W12-6.35.2.1,W12-6,35,2,1,64,64.75,78,north
W12-6.35.2.2,W12-6,35,2,2,64,64.75,78,north
W23.35.2.1,W23,35,2,1,64,64.5,78,north
W23.35.2.2,W23,35,2,2,64,64.5,78,north
W3-5.35.2.1,W3-5,35,2,1,64,64.25,78,north
W3-5.35.2.2,W3-5,35,2,2,64,64.25,78,north
Dm13.40.1.1,Dm13,40,1,1,64,72,30.96,north
Dm13.40.1.2,Dm13,40,1,2,64,72,30.31,north
Et12.40.1.1,Et12,40,1,1,64,71.75,78,north
Et12.40.1.2,Et12,40,1,2,64,71.75,78,north
Et14.40.1.1,Et14,40,1,1,64,71.5,78,north
Et14.40.1.2,Et14,40,1,2,64,71.5,78,north
Et17.40.1.1,Et17,40,1,1,64,71.25,37.46,north
Et17.40.1.2,Et17,40,1,2,64,71.25,36.26,north
Et18.40.1.1,Et18,40,1,1,64,71,78,north
Et18.40.1.2,Et18,40,1,2,64,71,78,north
IN12-4.40.1.1,IN12-4,40,1,1,64,70.75,78,north
IN12-4.40.1.2,IN12-4,40,1,2,64,70.75,78,north
IN12-8-3.40.1.1,IN12-8-3,40,1,1,64,70.5,67.83,north
IN12-8-3.40.1.2,IN12-8-3,40,1,2,64,70.5,66.49,north
IN12-9-4.40.1.1,IN12-9-4,40,1,1,64,70.25,27.24,north
IN12-9-4.40.1.2,IN12-9-4,40,1,2,64,70.25,28.06,north
IN12-9-6.40.1.1,IN12-9-6,40,1,1,64,70,59.6,north
IN12-9-6.40.1.2,IN12-9-6,40,1,2,64,70,58.59,north
IN12-PO-3.40.1.1,IN12-PO-3,40,1,1,64,69.75,44.68,north
IN12-PO-3.40.1.2,IN12-PO-3,40,1,2,64,69.75,44.5,north
Md10.40.1.1,Md10,40,1,1,64,69.5,70.15,north
Md10.40.1.2,Md10,40,1,2,64,69.5,69.83,north
Md3.40.1.1,Md3,40,1,1,64,69.25,71.42,north
Md3.40.1.2,Md3,40,1,2,64,69.25,70.75,north
Md5.40.1.1,Md5,40,1,1,64,69,31.44,north
Md5.40.1.2,Md5,40,1,2,64,69,31.92,north
Md6.40.1.1,Md6,40,1,1,64,68.75,78,north
Md6.40.1.2,Md6,40,1,2,64,68.75,78,north
Md7.40.1.1,Md7,40,1,1,64,68.5,78,north
Md7.40.1.2,Md7,40,1,2,64,68.5,78,north
MP144.40.1.1,MP144,40,1,1,64,68.25,27.17,south
MP144.40.1.2,MP144,40,1,2,64,68.25,29.71,south
MP220.40.1.1,MP220,40,1,1,64,68,73.93,south
MP220.40.1.2,MP220,40,1,2,64,68,75.19,south
MP223.40.1.1,MP223,40,1,1,64,67.75,40.88,south
MP223.40.1.2,MP223,40,1,2,64,67.75,39.98,south
MP249.40.1.1,MP249,40,1,1,64,67.5,51.4,south
MP249.40.1.2,MP249,40,1,2,64,67.5,51.21,south
MP250.40.1.1,MP250,40,1,1,64,67.25,52.19,south
MP250.40.1.2,MP250,40,1,2,64,67.25,52.66,south
MP258.40.1.1,MP258,40,1,1,64,67,53.08,south
MP258.40.1.2,MP258,40,1,2,64,67,53.46,south
TN262.40.1.1,TN262,40,1,1,64,66.75,52.74,south
TN262.40.1.2,TN262,40,1,2,64,66.75,52.79,south
TN264.40.1.1,TN264,40,1,1,64,66.5,50.49,south
TN264.40.1.2,TN264,40,1,2,64,66.5,49.87,south
TN270.40.1.1,TN270,40,1,1,64,66.25,71.16,south
TN270.40.1.2,TN270,40,1,2,64,66.25,72.78,south
TN279.40.1.1,TN279,40,1,1,64,66,70.77,south
TN279.40.1.2,TN279,40,1,2,64,66,72.68,south
TN280.40.1.1,TN280,40,1,1,64,65.75,66.33,south
TN280.40.1.2,TN280,40,1,2,64,65.75,65.29,south
TN380.40.1.1,TN380,40,1,1,64,65.5,78,south
TN380.40.1.2,TN380,40,1,2,64,65.5,78,south
TN4.40.1.1,TN4,40,1,1,64,64,78,south
TN4.40.1.2,TN4,40,1,2,64,64,78,south
TN501.40.1.1,TN501,40,1,1,64,65.25,40.19,south
TN501.40.1.2,TN501,40,1,2,64,65.25,40.19,south
TN550.40.1.1,TN550,40,1,1,64,65,45.4,south
TN550.40.1.2,TN550,40,1,2,64,65,44.63,south
W12-6.40.1.1,W12-6,40,1,1,64,64.75,28.99,north
W12-6.40.1.2,W12-6,40,1,2,64,64.75,29.47,north
W23.40.1.1,W23,40,1,1,64,64.5,45.3,north
W23.40.1.2,W23,40,1,2,64,64.5,45.72,north
W3-5.40.1.1,W3-5,40,1,1,64,64.25,28.14,north
W3-5.40.1.2,W3-5,40,1,2,64,64.25,29.84,north
Dm13.40.2.1,Dm13,40,2,1,64,72,45.03,north
Dm13.40.2.2,Dm13,40,2,2,64,72,47.25,north
Et12.40.2.1,Et12,40,2,1,64,71.75,78,north
Et12.40.2.2,Et12,40,2,2,64,71.75,78,north
Et14.40.2.1,Et14,40,2,1,64,71.5,78,north
Et14.40.2.2,Et14,40,2,2,64,71.5,78,north
Et17.40.2.1,Et17,40,2,1,64,71.25,50.24,north
Et17.40.2.2,Et17,40,2,2,64,71.25,51.63,north
Et18.40.2.1,Et18,40,2,1,64,71,78,north
Et18.40.2.2,Et18,40,2,2,64,71,78,north
IN12-4.40.2.1,IN12-4,40,2,1,64,70.75,78,north
IN12-4.40.2.2,IN12-4,40,2,2,64,70.75,78,north
IN12-8-3.40.2.1,IN12-8-3,40,2,1,64,70.5,78,north
IN12-8-3.40.2.2,IN12-8-3,40,2,2,64,70.5,78,north
IN12-9-4.40.2.1,IN12-9-4,40,2,1,64,70.25,27.83,north
IN12-9-4.40.2.2,IN12-9-4,40,2,2,64,70.25,28,north
IN12-9-6.40.2.1,IN12-9-6,40,2,1,64,70,78,north
IN12-9-6.40.2.2,IN12-9-6,40,2,2,64,70,78,north
IN12-PO-3.40.2.1,IN12-PO-3,40,2,1,64,69.75,62.47,north
IN12-PO-3.40.2.2,IN12-PO-3,40,2,2,64,69.75,63.58,north
Md10.40.2.1,Md10,40,2,1,64,69.5,74.06,north
Md10.40.2.2,Md10,40,2,2,64,69.5,74.34,north
Md3.40.2.1,Md3,40,2,1,64,69.25,45.39,north
Md3.40.2.2,Md3,40,2,2,64,69.25,47.87,north
Md5.40.2.1,Md5,40,2,1,64,69,41.65,north
Md5.40.2.2,Md5,40,2,2,64,69,41.48,north
Md6.40.2.1,Md6,40,2,1,64,68.75,78,north
Md6.40.2.2,Md6,40,2,2,64,68.75,78,north
Md7.40.2.1,Md7,40,2,1,64,68.5,78,north
Md7.40.2.2,Md7,40,2,2,64,68.5,78,north
MP144.40.2.1,MP144,40,2,1,64,68.25,18.61,south
MP144.40.2.2,MP144,40,2,2,64,68.25,19.92,south
MP220.40.2.1,MP220,40,2,1,64,68,78,south
MP220.40.2.2,MP220,40,2,2,64,68,78,south
MP223.40.2.1,MP223,40,2,1,64,67.75,27.96,south
MP223.40.2.2,MP223,40,2,2,64,67.75,27.75,south
MP249.40.2.1,MP249,40,2,1,64,67.5,39.73,south
MP249.40.2.2,MP249,40,2,2,64,67.5,43.37,south
MP250.40.2.1,MP250,40,2,1,64,67.25,48.01,south
MP250.40.2.2,MP250,40,2,2,64,67.25,47.62,south
MP258.40.2.1,MP258,40,2,1,64,67,60.67,south
MP258.40.2.2,MP258,40,2,2,64,67,58.45,south
TN262.40.2.1,TN262,40,2,1,64,66.75,71.57,south
TN262.40.2.2,TN262,40,2,2,64,66.75,71.95,south
TN264.40.2.1,TN264,40,2,1,64,66.5,35.71,south
TN264.40.2.2,TN264,40,2,2,64,66.5,34.91,south
TN270.40.2.1,TN270,40,2,1,64,66.25,59.06,south
TN270.40.2.2,TN270,40,2,2,64,66.25,59.59,south
